Subject,Number,Primary Instructor,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,Average GPA,Variance,F_cum,D-_cum,D_cum,D+_cum,C-_cum,C_cum,C+_cum,B-_cum,B_cum,B+_cum,A-_cum,A_cum,A+_cum,25PCT,25_percent,75PCT,75_percent,12.5PCT,12.5_percent,87.5PCT,87.5_percent
ACCY,201,"Arvin, Kyle C",Accounting and Accountancy I,6,8,13,13,17,8,5,7,1,0,2,0,1,0,81,3.070123457,0.497679515,1.234567901,1.234567901,3.703703704,3.703703704,4.938271605,13.58024691,19.75308642,29.62962963,50.61728395,66.66666667,82.71604938,92.59259259,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Braverman, Ian H",Accounting and Accountancy I,7,20,20,24,28,31,10,8,7,0,7,0,5,2,167,2.910658683,0.575725495,2.994011976,2.994011976,7.185628743,7.185628743,11.37724551,16.16766467,22.15568862,40.71856287,57.48502994,71.85628743,83.83233533,95.80838323,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Cantieri, Kristen E",Accounting and Accountancy I,12,9,7,8,6,8,3,2,1,0,2,0,1,0,59,3.226271186,0.585944981,1.694915254,1.694915254,5.084745763,5.084745763,6.779661017,10.16949153,15.25423729,28.81355932,38.98305085,52.54237288,64.40677966,79.66101695,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A+_cum,4
ACCY,201,"Cantrell, Andrea M",Accounting and Accountancy I,2,10,23,23,21,4,6,1,0,0,3,0,2,0,95,3.175368421,0.377587715,2.105263158,2.105263158,5.263157895,5.263157895,5.263157895,6.315789474,12.63157895,16.84210526,38.94736842,63.15789474,87.36842105,97.89473684,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACCY,201,"Chen, Monica S",Accounting and Accountancy I,9,4,11,4,6,6,7,5,4,0,6,0,5,0,67,2.667164179,0.899309513,7.462686567,7.462686567,16.41791045,16.41791045,22.3880597,29.85074627,40.29850746,49.25373134,58.20895522,64.17910448,80.59701493,86.56716418,100,C_cum,2,A-_cum,3.67,D_cum,1,A+_cum,4
ACCY,201,"Christiansen, Ryan S",Accounting and Accountancy I,3,11,3,3,4,12,1,4,6,0,3,0,7,0,57,2.533157895,0.871958055,12.28070175,12.28070175,17.54385965,17.54385965,28.07017544,35.0877193,36.84210526,57.89473684,64.9122807,70.1754386,75.43859649,94.73684211,100,C-_cum,1.67,A-_cum,3.67,D_cum,1,A_cum,4
ACCY,201,"Coady, Jennifer J",Accounting and Accountancy I,9,6,10,6,5,5,3,6,2,0,5,0,2,0,59,2.921355932,0.883692382,3.389830508,3.389830508,11.86440678,11.86440678,15.25423729,25.42372881,30.50847458,38.98305085,47.45762712,57.62711864,74.57627119,84.74576271,100,C_cum,2,A_cum,4,C-_cum,1.67,A+_cum,4
ACCY,201,"Daugherty, Mark P",Accounting and Accountancy I,6,23,21,16,18,4,6,2,2,0,1,0,0,0,99,3.367171717,0.39888291,0,0,1.01010101,1.01010101,3.03030303,5.050505051,11.11111111,15.15151515,33.33333333,49.49494949,70.70707071,93.93939394,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
ACCY,201,"Davidson, Laura M",Accounting and Accountancy I,25,26,30,20,11,12,8,0,2,0,4,0,0,0,138,3.41826087,0.485063642,0,0,2.898550725,2.898550725,4.347826087,4.347826087,10.14492754,18.84057971,26.8115942,41.30434783,63.04347826,81.88405797,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Dieckman, Carissa M",Accounting and Accountancy I,5,11,7,4,6,12,7,5,2,0,0,0,4,0,63,2.9,0.544361905,6.349206349,6.349206349,6.349206349,6.349206349,9.523809524,17.46031746,28.57142857,47.61904762,57.14285714,63.49206349,74.6031746,92.06349206,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Ditman, Stephen M",Accounting and Accountancy I,14,39,22,18,17,8,6,4,4,0,0,0,14,2,146,3.107534247,0.469816062,9.589041096,9.589041096,9.589041096,9.589041096,12.32876712,15.06849315,19.17808219,24.65753425,36.30136986,48.63013699,63.69863014,90.4109589,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Donnelly, Brian W",Accounting and Accountancy I,38,24,32,20,4,12,4,12,2,0,2,0,4,0,154,3.342467532,0.509304581,2.597402597,2.597402597,3.896103896,3.896103896,5.194805195,12.98701299,15.58441558,23.37662338,25.97402597,38.96103896,59.74025974,75.32467532,100,B_cum,3,A_cum,4,C_cum,2,A+_cum,4
ACCY,201,"Doub, James D",Accounting and Accountancy I,3,6,19,17,14,7,7,3,4,0,0,0,0,1,80,3.15025,0.394432438,0,0,0,0,5,8.75,17.5,26.25,43.75,65,88.75,96.25,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
ACCY,201,"Ellison, Jennifer L",Accounting and Accountancy I,2,6,9,3,3,2,4,4,1,0,7,0,3,0,44,2.621590909,1.096144817,6.818181818,6.818181818,22.72727273,22.72727273,25,34.09090909,43.18181818,47.72727273,54.54545455,61.36363636,81.81818182,95.45454545,100,C_cum,2,A-_cum,3.67,D_cum,1,A_cum,4
ACCY,201,"Ettleson, Daniel A",Accounting and Accountancy I,6,20,26,35,26,21,8,9,5,0,6,0,3,0,165,3.036545455,0.535292764,1.818181818,1.818181818,5.454545455,5.454545455,8.484848485,13.93939394,18.78787879,31.51515152,47.27272727,68.48484848,84.24242424,96.36363636,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Fisher, Mitchell B",Accounting and Accountancy I,70,108,72,79,71,57,44,38,34,14,6,7,12,6,612,3.054101307,0.716259131,1.960784314,3.104575163,4.08496732,6.37254902,11.92810458,18.1372549,25.32679739,34.64052288,46.24183007,59.1503268,70.91503268,88.5620915,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Flicher, Jordan A",Accounting and Accountancy I,40,36,30,12,8,16,4,4,4,0,2,0,2,0,158,3.460632911,0.467788458,1.265822785,1.265822785,2.53164557,2.53164557,5.063291139,7.594936709,10.12658228,20.25316456,25.3164557,32.91139241,51.89873418,74.6835443,100,B_cum,3,A+_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Foley, Paul R",Accounting and Accountancy I,4,8,16,10,16,10,10,6,0,0,2,0,0,0,82,3.073414634,0.480578584,0,0,2.43902439,2.43902439,2.43902439,9.756097561,21.95121951,34.14634146,53.65853659,65.85365854,85.36585366,95.12195122,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACCY,201,"Forsberg, Brian J",Accounting and Accountancy I,2,9,16,12,16,16,5,2,2,0,1,0,1,0,82,3.090121951,0.387793233,1.219512195,1.219512195,2.43902439,2.43902439,4.87804878,7.317073171,13.41463415,32.92682927,52.43902439,67.07317073,86.58536585,97.56097561,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACCY,201,"Gebhardt, Abbey L",Accounting and Accountancy I,21,25,23,11,19,15,7,11,10,0,13,0,8,1,163,2.88404908,0.897263895,4.90797546,4.90797546,12.88343558,12.88343558,19.01840491,25.76687117,30.06134969,39.26380368,50.9202454,57.66871166,71.7791411,87.11656442,100,C_cum,2,A_cum,4,D_cum,1,A+_cum,4
ACCY,201,"Gilpin, Daniel J",Accounting and Accountancy I,28,36,30,10,4,12,6,0,2,0,2,0,2,0,132,3.505757576,0.407189029,1.515151515,1.515151515,3.03030303,3.03030303,4.545454545,4.545454545,9.090909091,18.18181818,21.21212121,28.78787879,51.51515152,78.78787879,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Grubb, Elizabeth A",Accounting and Accountancy I,44,32,30,20,12,12,4,0,4,0,0,0,0,0,158,3.574303797,0.314624515,0,0,0,0,2.53164557,2.53164557,5.063291139,12.65822785,20.25316456,32.91139241,51.89873418,72.15189873,100,B+_cum,3.33,A+_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Hamilton, Lori C",Accounting and Accountancy I,11,21,14,4,8,5,2,5,2,0,1,0,2,0,75,3.320666667,0.545794833,2.666666667,2.666666667,4,4,6.666666667,13.33333333,16,22.66666667,33.33333333,38.66666667,57.33333333,85.33333333,100,B_cum,3,A_cum,4,C_cum,2,A+_cum,4
ACCY,201,"Harris, Matthew C",Accounting and Accountancy I,10,14,8,6,2,7,5,3,2,0,1,0,1,1,59,3.254576271,0.616494876,1.694915254,1.694915254,3.389830508,3.389830508,6.779661017,11.86440678,20.33898305,32.20338983,35.59322034,45.76271186,59.3220339,83.05084746,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A+_cum,4
ACCY,201,"Hennessy, James E",Accounting and Accountancy I,3,20,30,33,20,16,17,7,7,0,9,0,4,1,166,2.945843373,0.636252164,2.409638554,2.409638554,7.831325301,7.831325301,12.04819277,16.26506024,26.5060241,36.14457831,48.19277108,68.07228916,86.14457831,98.19277108,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Hennessy, Thomas J",Accounting and Accountancy I,14,8,13,10,12,15,8,3,10,0,12,0,5,1,110,2.712727273,0.926964869,4.545454545,4.545454545,15.45454545,15.45454545,24.54545455,27.27272727,34.54545455,48.18181818,59.09090909,68.18181818,80,87.27272727,100,C_cum,2,A-_cum,3.67,D_cum,1,A+_cum,4
ACCY,201,"Hsu, Rita S",Accounting and Accountancy I,44,28,30,16,8,12,6,4,2,0,2,0,4,0,156,3.427820513,0.430736187,2.564102564,2.564102564,3.846153846,3.846153846,5.128205128,7.692307692,11.53846154,19.23076923,24.35897436,34.61538462,53.84615385,71.79487179,100,B+_cum,3.33,A+_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Huang, John",Accounting and Accountancy I,9,29,31,30,22,19,13,4,7,0,2,0,1,1,167,3.19988024,0.476399785,0.598802395,0.598802395,1.796407186,1.796407186,5.988023952,8.383233533,16.16766467,27.54491018,40.71856287,58.68263473,77.24550898,94.61077844,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACCY,201,"Jain, Ashima",Accounting and Accountancy I,40,44,30,10,14,8,6,6,0,0,0,0,0,0,158,3.599620253,0.324763147,0,0,0,0,0,3.797468354,7.594936709,12.65822785,21.51898734,27.84810127,46.83544304,74.6835443,100,B+_cum,3.33,A+_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Jang, Paul H",Accounting and Accountancy I,5,10,14,10,9,7,14,5,3,0,1,0,0,0,78,3.064102564,0.556495989,0,0,1.282051282,1.282051282,5.128205128,11.53846154,29.48717949,38.46153846,50,62.82051282,80.76923077,93.58974359,100,C+_cum,2.33,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACCY,201,"Jones, Brock A",Accounting and Accountancy I,21,27,27,20,20,13,12,7,4,0,15,0,4,4,170,3.035529412,0.835906159,2.352941176,2.352941176,11.17647059,11.17647059,13.52941176,17.64705882,24.70588235,32.35294118,44.11764706,55.88235294,71.76470588,87.64705882,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ACCY,201,"Kiesewetter, Nathalie A",Accounting and Accountancy I,6,11,9,6,4,7,5,2,2,0,0,0,4,2,56,3.048035714,0.51690709,7.142857143,7.142857143,7.142857143,7.142857143,10.71428571,14.28571429,23.21428571,35.71428571,42.85714286,53.57142857,69.64285714,89.28571429,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Korte, Brianne E",Accounting and Accountancy I,15,33,23,15,12,24,7,5,6,0,2,0,7,4,149,3.119261745,0.551004443,4.697986577,4.697986577,6.040268456,6.040268456,10.06711409,13.42281879,18.12080537,34.22818792,42.28187919,52.34899329,67.7852349,89.93288591,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Koziel, Mark C",Accounting and Accountancy I,10,10,20,7,8,7,3,0,0,0,3,0,1,2,69,3.324492754,0.500458771,1.449275362,1.449275362,5.797101449,5.797101449,5.797101449,5.797101449,10.14492754,20.28985507,31.88405797,42.02898551,71.01449275,85.50724638,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Lahr, Tom M",Accounting and Accountancy I,23,31,21,15,11,3,2,1,0,0,1,0,0,0,108,3.626759259,0.267218201,0,0,0.925925926,0.925925926,0.925925926,1.851851852,3.703703704,6.481481481,16.66666667,30.55555556,50,78.7037037,100,B+_cum,3.33,A_cum,4,B_cum,3,A+_cum,4
ACCY,201,"Ledebuhr, Jeffrey R",Accounting and Accountancy I,1,11,19,25,26,6,4,1,0,0,0,0,0,0,93,3.293763441,0.200806267,0,0,0,0,0,1.075268817,5.376344086,11.82795699,39.78494624,66.66666667,87.09677419,98.92473118,100,B_cum,3,A-_cum,3.67,B_cum,3,A_cum,4
ACCY,201,"Ledvora, Joseph A",Accounting and Accountancy I,3,11,9,11,9,10,7,5,3,0,5,0,1,0,74,2.914594595,0.726234813,1.351351351,1.351351351,8.108108108,8.108108108,12.16216216,18.91891892,28.37837838,41.89189189,54.05405405,68.91891892,81.08108108,95.94594595,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Leman, Grant W",Accounting and Accountancy I,28,28,27,14,9,13,7,2,10,0,7,0,3,0,148,3.212364865,0.751752758,2.027027027,2.027027027,6.756756757,6.756756757,13.51351351,14.86486486,19.59459459,28.37837838,34.45945946,43.91891892,62.16216216,81.08108108,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A+_cum,4
ACCY,201,"Lim, Young K",Accounting and Accountancy I,46,20,34,14,14,8,8,4,2,0,0,0,0,0,150,3.524933333,0.356360996,0,0,0,0,1.333333333,4,9.333333333,14.66666667,24,33.33333333,56,69.33333333,100,B+_cum,3.33,A+_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Lin, Jonathan T",Accounting and Accountancy I,1,8,11,19,4,10,10,4,2,0,7,0,0,0,76,2.894473684,0.740479986,0,0,9.210526316,9.210526316,11.84210526,17.10526316,30.26315789,43.42105263,48.68421053,73.68421053,88.15789474,98.68421053,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A-_cum,3.67
ACCY,201,"Lowry, Carolyn M",Accounting and Accountancy I,24,47,26,24,12,11,8,3,2,0,4,0,1,0,162,3.436358025,0.487390091,0.617283951,0.617283951,3.086419753,3.086419753,4.320987654,6.172839506,11.11111111,17.90123457,25.30864198,40.12345679,56.17283951,85.18518519,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Mammen, Gilbert G",Accounting and Accountancy I,4,10,11,8,8,6,6,4,2,0,2,0,2,0,63,3.021428571,0.609630321,3.174603175,3.174603175,6.349206349,6.349206349,9.523809524,15.87301587,25.3968254,34.92063492,47.61904762,60.31746032,77.77777778,93.65079365,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"McConnell, Kelly R",Accounting and Accountancy I,5,22,11,9,8,8,4,2,3,0,2,0,2,0,76,3.210921053,0.590663257,2.631578947,2.631578947,5.263157895,5.263157895,9.210526316,11.84210526,17.10526316,27.63157895,38.15789474,50,64.47368421,93.42105263,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A_cum,4
ACCY,201,"McDermott, John P",Accounting and Accountancy I,6,11,9,1,5,1,5,4,7,0,8,0,3,2,60,2.6895,1.189997571,5,5,18.33333333,18.33333333,30,36.66666667,45,46.66666667,55,56.66666667,71.66666667,90,100,C-_cum,1.67,A_cum,4,D_cum,1,A_cum,4
ACCY,201,"McNamara, Sean M",Accounting and Accountancy I,1,11,11,14,13,7,6,2,5,0,2,0,1,1,73,3.027534247,0.555361542,1.369863014,1.369863014,4.109589041,4.109589041,10.95890411,13.69863014,21.91780822,31.50684932,49.31506849,68.49315068,83.56164384,98.63013699,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Michelson, Mark J",Accounting and Accountancy I,13,30,29,22,13,13,16,3,1,0,4,0,13,2,157,3.02133758,0.548020185,8.280254777,8.280254777,10.82802548,10.82802548,11.46496815,13.37579618,23.56687898,31.84713376,40.12738854,54.14012739,72.61146497,91.71974522,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Mora, Bradley J",Accounting and Accountancy I,9,11,14,7,6,3,1,1,1,0,3,0,2,0,58,3.270689655,0.602530186,3.448275862,3.448275862,8.620689655,8.620689655,10.34482759,12.06896552,13.79310345,18.96551724,29.31034483,41.37931034,65.51724138,84.48275862,100,B_cum,3,A_cum,4,C+_cum,2.33,A+_cum,4
ACCY,201,"Moradi, Maseeh",Accounting and Accountancy I,1,6,13,20,12,12,4,2,4,0,2,0,0,0,76,3.057236842,0.459772628,0,0,2.631578947,2.631578947,7.894736842,10.52631579,15.78947368,31.57894737,47.36842105,73.68421053,90.78947368,98.68421053,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
ACCY,201,"Nagle, Amy E",Accounting and Accountancy I,17,31,22,15,18,19,7,6,8,0,2,0,11,4,156,3.019807692,0.586532505,7.051282051,7.051282051,8.333333333,8.333333333,13.46153846,17.30769231,21.79487179,33.97435897,45.51282051,55.12820513,69.23076923,89.1025641,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ACCY,201,"Patzik, Benjamin M",Accounting and Accountancy I,10,23,17,7,8,7,3,1,2,0,0,0,0,0,78,3.496410256,0.369479421,0,0,0,0,2.564102564,3.846153846,7.692307692,16.66666667,26.92307692,35.8974359,57.69230769,87.17948718,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Peckler, Rachel L",Accounting and Accountancy I,24,48,35,19,10,11,9,1,2,0,1,0,1,0,161,3.518012422,0.353899084,0.621118012,0.621118012,1.242236025,1.242236025,2.48447205,3.105590062,8.695652174,15.52795031,21.73913043,33.54037267,55.27950311,85.0931677,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Pelella, Andrea E",Accounting and Accountancy I,2,7,15,21,8,13,7,2,1,0,2,0,1,1,79,3.08443038,0.421144792,1.265822785,1.265822785,3.797468354,3.797468354,5.063291139,7.594936709,16.4556962,32.91139241,43.03797468,69.62025316,88.60759494,97.46835443,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
ACCY,201,"Pietura, Magdalena",Accounting and Accountancy I,11,24,23,12,15,13,9,9,7,0,13,0,13,4,149,2.736510067,0.90452785,8.724832215,8.724832215,17.44966443,17.44966443,22.14765101,28.18791946,34.22818792,42.95302013,53.02013423,61.0738255,76.51006711,92.61744966,100,C_cum,2,A-_cum,3.67,D_cum,1,A_cum,4
ACCY,201,"Pollard, Robert C",Accounting and Accountancy I,13,24,31,15,15,15,10,3,9,0,2,0,11,3,148,2.993918919,0.58099643,7.432432432,7.432432432,8.783783784,8.783783784,14.86486486,16.89189189,23.64864865,33.78378378,43.91891892,54.05405405,75,91.21621622,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ACCY,201,"Rallo, Tyler M",Accounting and Accountancy I,5,8,7,9,5,7,2,7,2,0,0,0,1,4,53,3.082075472,0.53705816,1.886792453,1.886792453,1.886792453,1.886792453,5.660377358,18.86792453,22.64150943,35.8490566,45.28301887,62.26415094,75.47169811,90.56603774,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Schertz, Michael K",Accounting and Accountancy I,38,52,51,21,32,21,7,4,6,0,2,0,0,0,234,3.442307692,0.416429717,0,0,0.854700855,0.854700855,3.418803419,5.128205128,8.11965812,17.09401709,30.76923077,39.74358974,61.53846154,83.76068376,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Schwarzhaupt, Michael C",Accounting and Accountancy I,12,34,18,16,14,20,8,6,4,0,2,0,14,1,148,2.959864865,0.57957971,9.459459459,9.459459459,10.81081081,10.81081081,13.51351351,17.56756757,22.97297297,36.48648649,45.94594595,56.75675676,68.91891892,91.89189189,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ACCY,201,"Sester, Mallory L",Accounting and Accountancy I,0,10,20,15,19,12,6,1,1,0,6,0,4,0,94,2.936595745,0.558599281,4.255319149,4.255319149,10.63829787,10.63829787,11.70212766,12.76595745,19.14893617,31.91489362,52.12765957,68.08510638,89.36170213,100,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A-_cum,3.67
ACCY,201,"Shannon, Ryan P",Accounting and Accountancy I,9,9,6,7,6,13,1,3,3,0,2,0,2,1,61,3.039016393,0.640375405,3.278688525,3.278688525,6.557377049,6.557377049,11.47540984,16.39344262,18.03278689,39.3442623,49.18032787,60.6557377,70.49180328,85.24590164,100,B-_cum,2.67,A_cum,4,C_cum,2,A+_cum,4
ACCY,201,"Siemienas, Lauren M",Accounting and Accountancy I,11,12,16,14,12,4,3,2,1,0,0,0,0,0,75,3.4224,0.31835424,0,0,0,0,1.333333333,4,8,13.33333333,29.33333333,48,69.33333333,85.33333333,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Silver, Paige R",Accounting and Accountancy I,5,14,18,8,14,5,7,7,1,0,2,0,1,1,82,3.146707317,0.557810293,1.219512195,1.219512195,3.658536585,3.658536585,4.87804878,13.41463415,21.95121951,28.04878049,45.12195122,54.87804878,76.82926829,93.90243902,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Smigielski, Michael A",Accounting and Accountancy I,0,5,12,12,8,21,7,2,4,0,2,0,1,1,74,2.879189189,0.457143527,1.351351351,1.351351351,4.054054054,4.054054054,9.459459459,12.16216216,21.62162162,50,60.81081081,77.02702703,93.24324324,100,100,B-_cum,2.67,B+_cum,3.33,C+_cum,2.33,A-_cum,3.67
ACCY,201,"Sothikhoun, Alain R",Accounting and Accountancy I,9,16,15,14,6,7,6,0,2,0,0,0,0,1,75,3.409066667,0.369352462,0,0,0,0,2.666666667,2.666666667,10.66666667,20,28,46.66666667,66.66666667,88,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
ACCY,201,"Spread, Samuel C",Accounting and Accountancy I,38,32,40,10,14,16,2,0,2,0,6,0,0,0,160,3.492625,0.502464359,0,0,3.75,3.75,5,5,6.25,16.25,25,31.25,56.25,76.25,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A+_cum,4
ACCY,201,"Stefani, Marisa A",Accounting and Accountancy I,1,6,12,9,12,9,4,4,8,0,7,0,1,0,73,2.735890411,0.804337956,1.369863014,1.369863014,10.95890411,10.95890411,21.91780822,27.39726027,32.87671233,45.20547945,61.64383562,73.97260274,90.4109589,98.63013699,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A-_cum,3.67
ACCY,201,"Storto, Joseph M",Accounting and Accountancy I,10,12,20,10,6,5,1,4,2,0,3,0,2,0,75,3.236266667,0.606196144,2.666666667,2.666666667,6.666666667,6.666666667,9.333333333,14.66666667,16,22.66666667,30.66666667,44,70.66666667,86.66666667,100,B_cum,3,A_cum,4,C_cum,2,A+_cum,4
ACCY,201,"Strukoff, Ryan S",Accounting and Accountancy I,11,24,27,30,28,17,11,7,6,0,7,0,1,0,169,3.106686391,0.592987243,0.591715976,0.591715976,4.733727811,4.733727811,8.284023669,12.4260355,18.93491124,28.99408284,45.56213018,63.31360947,79.28994083,93.49112426,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACCY,201,"Sylvestri, Ross J",Accounting and Accountancy I,16,18,28,16,15,17,4,17,5,0,9,0,6,1,151,2.934437086,0.764823848,3.973509934,3.973509934,9.933774834,9.933774834,13.24503311,24.50331126,27.15231788,38.41059603,48.34437086,58.94039735,77.48344371,89.40397351,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ACCY,201,"Tong, Shuqing",Accounting and Accountancy I,9,18,13,5,6,7,5,3,3,0,0,0,1,2,70,3.310142857,0.514335041,1.428571429,1.428571429,1.428571429,1.428571429,5.714285714,10,17.14285714,27.14285714,35.71428571,42.85714286,61.42857143,87.14285714,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A+_cum,4
ACCY,201,"Valentine, Courtney M",Accounting and Accountancy I,8,14,17,4,9,9,5,1,4,0,5,0,4,0,80,3.000875,0.766825446,5,5,11.25,11.25,16.25,17.5,23.75,35,46.25,51.25,72.5,90,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ACCY,201,"Waddock, Madeleine K",Accounting and Accountancy I,10,11,20,9,6,9,7,1,2,0,4,0,4,2,83,3.072891566,0.643453683,4.819277108,4.819277108,9.638554217,9.638554217,12.04819277,13.25301205,21.68674699,32.53012048,39.75903614,50.60240964,74.69879518,87.95180723,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ACCY,201,"Wojnarowski, Michelle L",Accounting and Accountancy I,6,7,7,6,5,12,3,4,3,0,1,0,3,1,57,2.907192982,0.594905926,5.263157895,5.263157895,7.01754386,7.01754386,12.28070175,19.29824561,24.56140351,45.61403509,54.38596491,64.9122807,77.19298246,89.47368421,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,201,"Ye, Yina",Accounting and Accountancy I,7,6,6,4,6,8,5,2,4,0,3,0,5,4,56,2.714821429,0.784191451,8.928571429,8.928571429,14.28571429,14.28571429,21.42857143,25,33.92857143,48.21428571,58.92857143,66.07142857,76.78571429,87.5,100,C+_cum,2.33,A-_cum,3.67,D_cum,1,A+_cum,4
ACCY,201,"Zhang, Fangye",Accounting and Accountancy I,7,13,9,9,7,5,3,4,1,0,7,0,1,0,66,3.045606061,0.913141053,1.515151515,1.515151515,12.12121212,12.12121212,13.63636364,19.6969697,24.24242424,31.81818182,42.42424242,56.06060606,69.6969697,89.39393939,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ACCY,201,"Zhao, Weiran",Accounting and Accountancy I,1,5,13,20,9,11,8,4,3,0,3,0,1,0,78,2.940128205,0.515199293,1.282051282,1.282051282,5.128205128,5.128205128,8.974358974,14.1025641,24.35897436,38.46153846,50,75.64102564,92.30769231,98.71794872,100,B-_cum,2.67,B+_cum,3.33,C_cum,2,A-_cum,3.67
ACCY,201,"Zhu, Xiaoxiao",Accounting and Accountancy I,10,16,10,2,6,7,6,4,3,0,6,0,7,1,77,2.818701299,0.939256247,9.090909091,9.090909091,16.88311688,16.88311688,20.77922078,25.97402597,33.76623377,42.85714286,50.64935065,53.24675325,66.23376623,87.01298701,100,C_cum,2,A_cum,4,D_cum,1,A+_cum,4
ACCY,202,"Agapito, Christina N",Accounting and Accountancy II,12,20,12,35,28,7,12,10,6,0,4,0,0,2,146,3.104520548,0.564149428,0,0,2.739726027,2.739726027,6.849315068,13.69863014,21.91780822,26.71232877,45.89041096,69.8630137,78.08219178,91.78082192,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACCY,202,"Arends, Alyssa M",Accounting and Accountancy II,5,6,5,8,16,2,6,7,2,0,0,0,0,0,57,3.046491228,0.481429794,0,0,0,0,3.50877193,15.78947368,26.31578947,29.8245614,57.89473684,71.92982456,80.70175439,91.22807018,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
